event_id,asset,weeks_before,control_release_utc,status,reason
FOMC_2024_09_18,XAUUSD,12,2024-06-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,1,2024-09-11 18:00:00+00:00,selected,
FOMC_2024_09_18,XAGUSD,2,2024-09-04 18:00:00+00:00,selected,
FOMC_2024_09_18,XAGUSD,3,2024-08-28 18:00:00+00:00,selected,
FOMC_2024_09_18,XAGUSD,4,2024-08-21 18:00:00+00:00,selected,
FOMC_2024_09_18,XAGUSD,5,2024-08-14 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,6,2024-08-07 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,7,2024-07-31 18:00:00+00:00,rejected,FOMC date
FOMC_2024_09_18,XAGUSD,8,2024-07-24 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,9,2024-07-17 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,10,2024-07-10 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,11,2024-07-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,XAGUSD,12,2024-06-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,1,2024-09-11 18:00:00+00:00,selected,
FOMC_2024_09_18,SPXUSD,2,2024-09-04 18:00:00+00:00,selected,
FOMC_2024_09_18,SPXUSD,3,2024-08-28 18:00:00+00:00,selected,
FOMC_2024_09_18,SPXUSD,4,2024-08-21 18:00:00+00:00,selected,
FOMC_2024_09_18,SPXUSD,5,2024-08-14 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,6,2024-08-07 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,7,2024-07-31 18:00:00+00:00,rejected,FOMC date
FOMC_2024_09_18,SPXUSD,8,2024-07-24 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,9,2024-07-17 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,10,2024-07-10 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,11,2024-07-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,SPXUSD,12,2024-06-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,1,2024-09-11 18:00:00+00:00,selected,
FOMC_2024_09_18,NSXUSD,2,2024-09-04 18:00:00+00:00,selected,
FOMC_2024_09_18,NSXUSD,3,2024-08-28 18:00:00+00:00,selected,
FOMC_2024_09_18,NSXUSD,4,2024-08-21 18:00:00+00:00,selected,
FOMC_2024_09_18,NSXUSD,5,2024-08-14 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,6,2024-08-07 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,7,2024-07-31 18:00:00+00:00,rejected,FOMC date
FOMC_2024_09_18,NSXUSD,8,2024-07-24 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,9,2024-07-17 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,10,2024-07-10 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,11,2024-07-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_09_18,NSXUSD,12,2024-06-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,EURUSD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,EURUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,EURUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,EURUSD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,GBPUSD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,GBPUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,GBPUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,GBPUSD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,GBPUSD,0,2024-11-07 19:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2024_11_07,AUDUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,AUDUSD,2,2024-10-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_11_07,AUDUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,AUDUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,AUDUSD,5,2024-10-03 18:00:00+00:00,selected,
FOMC_2024_11_07,AUDUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,AUDUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,NZDUSD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,NZDUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,NZDUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,NZDUSD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NZDUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,1,2024-10-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_11_07,USDJPY,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,USDJPY,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,USDJPY,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,USDJPY,5,2024-10-03 18:00:00+00:00,selected,
FOMC_2024_11_07,USDJPY,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDJPY,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCHF,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCHF,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCHF,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCHF,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCHF,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCAD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCAD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCAD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,USDCAD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,USDCAD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,EURJPY,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,EURJPY,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,EURJPY,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,EURJPY,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,EURJPY,0,2024-11-07 19:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2024_11_07,XAUUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,XAUUSD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,XAUUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,XAUUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,XAUUSD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAUUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,XAGUSD,2,2024-10-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_11_07,XAGUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,XAGUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,XAGUSD,5,2024-10-03 18:00:00+00:00,selected,
FOMC_2024_11_07,XAGUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,XAGUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,SPXUSD,2,2024-10-24 18:00:00+00:00,selected,
FOMC_2024_11_07,SPXUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,SPXUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,SPXUSD,5,2024-10-03 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,SPXUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,1,2024-10-31 18:00:00+00:00,selected,
FOMC_2024_11_07,NSXUSD,2,2024-10-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_11_07,NSXUSD,3,2024-10-17 18:00:00+00:00,selected,
FOMC_2024_11_07,NSXUSD,4,2024-10-10 18:00:00+00:00,selected,
FOMC_2024_11_07,NSXUSD,5,2024-10-03 18:00:00+00:00,selected,
FOMC_2024_11_07,NSXUSD,6,2024-09-26 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,7,2024-09-19 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,8,2024-09-12 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,9,2024-09-05 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,10,2024-08-29 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,11,2024-08-22 18:00:00+00:00,valid_not_selected,
FOMC_2024_11_07,NSXUSD,12,2024-08-15 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,EURUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,EURUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,EURUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,EURUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,GBPUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,GBPUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,GBPUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,GBPUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,GBPUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,AUDUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,AUDUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,AUDUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,AUDUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,7,2024-10-30 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_12_18,AUDUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,AUDUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,NZDUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,NZDUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,NZDUSD,4,2024-11-20 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_12_18,NZDUSD,5,2024-11-13 19:00:00+00:00,selected,
FOMC_2024_12_18,NZDUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,NZDUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,USDJPY,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,USDJPY,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,USDJPY,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,USDJPY,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDJPY,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCHF,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCHF,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCHF,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCHF,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,9,2024-10-16 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2024_12_18,USDCHF,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCHF,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCAD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCAD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCAD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,USDCAD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,USDCAD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,EURJPY,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,EURJPY,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,EURJPY,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,EURJPY,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,EURJPY,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,XAUUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,XAUUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,XAUUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,XAUUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAUUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,XAGUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,XAGUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,XAGUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,XAGUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,7,2024-10-30 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,8,2024-10-23 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,9,2024-10-16 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,10,2024-10-09 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,11,2024-10-02 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,XAGUSD,12,2024-09-25 18:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,SPXUSD,1,2024-12-11 19:00:00+00:00,selected,
FOMC_2024_12_18,SPXUSD,2,2024-12-04 19:00:00+00:00,selected,
FOMC_2024_12_18,SPXUSD,3,2024-11-27 19:00:00+00:00,selected,
FOMC_2024_12_18,SPXUSD,4,2024-11-20 19:00:00+00:00,selected,
FOMC_2024_12_18,SPXUSD,5,2024-11-13 19:00:00+00:00,valid_not_selected,
FOMC_2024_12_18,SPXUSD,6,2024-11-06 19:00:00+00:00,valid_not_selected,
